event_id,match_id,season_id,team_id,team_name,player_id,player_name,period,minute,second,play_pattern,outcome,statsbomb_xg,end_location_x,end_location_y
93c3ad3a-fab2-4054-a1f8-d35af3889eab,7538,3,790,Sweden,5625,Emil Peter Forsberg,1,38,59,From Throw In,Blocked,0.0065049785,94.0,24.0
32b9d792-4606-46eb-b7fa-671d31c5010f,7538,3,790,Sweden,11098,Marcus Berg,1,42,0,Regular Play,Wayward,0.022509541,115.0,56.0
f0d96bd0-2463-45ce-be91-8d12f9156c94,7538,3,790,Sweden,5625,Emil Peter Forsberg,1,43,44,From Corner,Blocked,0.019979231,106.0,33.0
9acdf681-2e6f-49b7-b82d-f7ad6764fcdb,7538,3,790,Sweden,5607,Andreas Granqvist,1,43,46,From Corner,Saved,0.082305975,118.0,36.6
b4ae605c-c28f-41c0-973c-0078baa954b5,7538,3,790,Sweden,5613,Viktor Claesson,1,46,12,Regular Play,Blocked,0.06819925,112.0,37.0
e98dab8c-2cf1-466d-880e-c21e0faf1a90,7538,3,790,Sweden,5625,Emil Peter Forsberg,2,48,26,Regular Play,Off T,0.058042593,120.0,45.2
86a74876-b217-46f9-b8d2-66ccdf1d29a9,7538,3,791,South Korea,5627,Ja-Cheol Koo,2,51,33,Regular Play,Off T,0.11802932,120.0,35.4
31c82053-f94a-4b74-8048-10cc1892d4cd,7538,3,790,Sweden,4417,Ola Toivonen,2,55,44,From Free Kick,Saved,0.10468406,120.0,38.5
9ddd7f6d-59ce-42f6-a2ed-2f2d2cf4dd57,7538,3,791,South Korea,5610,Min-Woo Kim,2,56,23,Regular Play,Blocked,0.026066551,101.0,26.0
421b9232-ebb2-4872-a743-aa47254ebc9b,7538,3,790,Sweden,5607,Andreas Granqvist,2,64,37,Other,Goal,0.7835,120.0,43.0
f1d88c37-1914-4d44-b9b7-3e9fb5eb0844,7538,3,790,Sweden,5617,Sebastian Larsson,2,68,22,Regular Play,Blocked,0.006241017,103.0,37.0
9a7798ef-df58-43f2-a09f-1785e27e8e47,7538,3,790,Sweden,5625,Emil Peter Forsberg,2,68,27,Regular Play,Blocked,0.057121377,106.0,35.0
f00d52e3-1f6a-4127-b03d-b3d9ad15995d,7538,3,790,Sweden,5613,Viktor Claesson,2,70,18,From Corner,Wayward,0.049949892,111.0,1.0
bdccce7f-799b-42c8-b31b-247176cf0b48,7538,3,791,South Korea,5616,Seung-Woo Lee,2,81,31,Regular Play,Blocked,0.028747292,106.0,52.0
f62a2a0d-44eb-44b6-9eb2-4e5c742f9218,7538,3,791,South Korea,5620,Hee-Chan Hwang,2,90,57,Regular Play,Off T,0.19956683,120.0,33.7
127c4bc4-31e6-4635-bd34-0a3a5b22caf3,7534,3,794,Mexico,5571,Hirving Rodrigo Lozano Bahena,1,0,57,Regular Play,Blocked,0.11827388,112.0,33.0
97030af1-6955-4c38-8491-72e1b04304c6,7534,3,770,Germany,5557,Timo Werner,1,2,40,From Free Kick,Off T,0.049711905,120.0,34.0
8e1e1c72-00a0-4277-9333-2eb0cd964533,7534,3,770,Germany,5572,Mats Hummels,1,6,31,From Corner,Saved,0.07167251,119.0,38.3
b53b9ce1-5e5e-483e-b5e5-674a2064da4e,7534,3,794,Mexico,5556,Miguel Arturo Layún Prado,1,8,29,From Free Kick,Off T,0.08506853,120.0,40.3
d1d1785b-3494-4abc-badf-1191ecbb5ba0,7534,3,794,Mexico,5575,Héctor Miguel Herrera López,1,9,56,From Throw In,Saved,0.028636595,120.0,37.0
4f88c784-5e35-45cc-82d2-e0beea9ddf7a,7534,3,794,Mexico,5573,Héctor Alfredo Moreno Herrera,1,13,53,From Free Kick,Saved,0.09705013,120.0,37.6
51b2fcc8-107c-4e01-aecd-8ca3b7bd42e5,7534,3,770,Germany,3186,Julian Draxler,1,15,28,From Corner,Saved,0.020290153,118.0,42.8
0689e65a-d4b9-483f-9d31-05a073acb7a9,7534,3,770,Germany,5574,Toni Kroos,1,15,53,Regular Play,Blocked,0.0056767375,102.0,32.0
203264c7-c10b-4005-ad0c-278e4a4288ed,7534,3,770,Germany,5557,Timo Werner,1,19,29,Regular Play,Saved,0.12941124,118.0,41.5
981f03b5-d108-4ab8-917d-be54367b32c6,7534,3,770,Germany,5574,Toni Kroos,1,21,52,From Throw In,Saved,0.028065955,118.0,39.3
ff352be6-3a7c-4cfb-8cbc-f9fabe076fc2,7534,3,794,Mexico,3058,Javier Hernández Balcázar,1,22,33,Regular Play,Blocked,0.043891508,103.0,31.0
fd970cca-f196-4e2b-b965-37606352be85,7534,3,794,Mexico,5556,Miguel Arturo Layún Prado,1,26,1,Regular Play,Off T,0.041151885,120.0,43.2
8adbe8bf-aa4d-4cf6-88d1-f806981e1082,7534,3,794,Mexico,5556,Miguel Arturo Layún Prado,1,28,33,From Free Kick,Saved,0.043912183,120.0,38.5
7f26212e-c388-4934-94a7-92c8f8497604,7534,3,794,Mexico,5571,Hirving Rodrigo Lozano Bahena,1,34,32,Regular Play,Goal,0.19460402,120.0,37.0
d5b8fea1-8d18-4595-bc44-59ef281284e5,7534,3,770,Germany,5566,Sami Khedira,1,36,42,From Free Kick,Blocked,0.06585366,108.0,50.0
9c7af24e-a7be-4bc2-b4e7-5522cd9a5846,7534,3,770,Germany,5574,Toni Kroos,1,38,2,From Free Kick,Saved,0.06350054,119.0,43.6
3b21247f-2a15-459a-8440-b4effa51677c,7534,3,794,Mexico,5560,Carlos Alberto Vela Garrido,1,44,46,Regular Play,Off T,0.13477883,120.0,35.0
55e82530-c6e2-4ea1-a3b1-5dcfa1801ec6,7534,3,770,Germany,5569,Marvin Plattenhardt,2,47,31,Regular Play,Saved,0.02910846,118.0,37.0
6e3b3412-d6a0-45f0-9cde-56e169ef1ab3,7534,3,770,Germany,5579,Joshua Kimmich,2,52,17,From Throw In,Off T,0.028271182,120.0,41.7
6efab54f-ec1b-4ca2-ac18-a441eb39a485,7534,3,770,Germany,3186,Julian Draxler,2,54,23,Regular Play,Blocked,0.048906885,108.0,29.0
8c4dbd13-7451-449e-bb40-bd8d5e71ae82,7534,3,770,Germany,5574,Toni Kroos,2,54,49,Regular Play,Blocked,0.07452877,103.0,36.0
abac529e-7bfc-4366-8fec-e3c0991e4a92,7534,3,794,Mexico,5563,José Andrés Guardado Hernández,2,56,38,Regular Play,Off T,0.074448265,120.0,39.1
c0855c54-36e6-4080-bf47-fb6373bb49db,7534,3,770,Germany,3186,Julian Draxler,2,60,57,From Throw In,Blocked,0.04040635,102.0,33.0
484bfffb-fe6e-4215-beaf-7f5c318d45c1,7534,3,770,Germany,5579,Joshua Kimmich,2,64,4,Regular Play,Off T,0.114304304,120.0,42.8
9e922026-2cc2-4f23-9db6-d5ef45fe5485,7534,3,770,Germany,3186,Julian Draxler,2,66,43,Regular Play,Off T,0.041622043,106.0,45.2
8d1e26c7-908c-413b-8390-fda9a251a008,7534,3,770,Germany,5557,Timo Werner,2,67,3,From Corner,Off T,0.3045737,120.0,39.9
74e81ba3-a484-44d5-a05c-9bfa27dc2011,7534,3,770,Germany,5559,Marco Reus,2,70,55,Regular Play,Off T,0.009542241,120.0,40.3
f5dbf84a-4dee-4a0c-80d0-5675a47ffff8,7534,3,770,Germany,5574,Toni Kroos,2,75,22,Regular Play,Off T,0.04795046,120.0,45.0
c50cb96d-f0e0-49c9-9a4d-3d2ac586897f,7534,3,770,Germany,3186,Julian Draxler,2,76,26,Regular Play,Blocked,0.10941726,107.0,39.0
ba5a92b4-2a0b-4ab2-b799-fc7d1884409e,7534,3,794,Mexico,5556,Miguel Arturo Layún Prado,2,77,5,From Counter,Off T,0.073443435,120.0,37.0
d7df9749-006f-4c1b-b6fa-515e9be04de9,7534,3,770,Germany,3496,Mesut Özil,2,78,22,From Throw In,Blocked,0.034154605,110.0,46.0
2ec6254b-73cd-4a4f-ad66-6af1645bdea5,7534,3,794,Mexico,5556,Miguel Arturo Layún Prado,2,81,9,Regular Play,Off T,0.058029506,120.0,35.4
771b375b-c3d8-4db4-9afd-e3160ef5694c,7534,3,770,Germany,5574,Toni Kroos,2,83,35,Regular Play,Saved,0.050513986,117.0,37.0
24919d53-2f35-4ecc-9ddd-8034a3ec2d28,7534,3,770,Germany,5565,Mario Gómez García,2,85,10,Regular Play,Blocked,0.090416625,114.0,35.0
48e6ad9f-add1-49d2-8556-43021d7e43f7,7534,3,770,Germany,5565,Mario Gómez García,2,86,56,Regular Play,Off T,0.24410489,120.0,45.4
da113c55-fb44-4148-ae57-0cd497fd9786,7534,3,770,Germany,5565,Mario Gómez García,2,88,32,Regular Play,Saved,0.55386275,118.0,37.4
0549602d-81d6-44ac-ae95-1cb1e61cb920,7534,3,770,Germany,5555,Julian Brandt,2,88,38,Regular Play,Off T,0.035709005,120.0,35.0
c59dbb9c-df39-496f-b359-4fc1c8ddbdd0,7534,3,770,Germany,5578,Jérôme Boateng,2,89,46,Regular Play,Saved,0.0076826327,119.0,41.7
4cefa405-7618-476e-bd76-bb6b13749372,7543,3,772,Spain,5721,Daniel Carvajal Ramos,1,3,32,Regular Play,Off T,0.0062442855,120.0,45.4
e5e88faf-4ff0-43a1-aa1e-2a3341974e6b,7543,3,797,Iran,5241,Vahid Amiri,1,5,57,From Free Kick,Off T,0.017048458,120.0,37.0
d871a383-f9d1-4cca-b6e6-5fc835c990a1,7543,3,772,Spain,5198,Diego da Silva Costa,1,9,26,From Free Kick,Wayward,0.101224825,111.0,80.0
68eeae09-274b-4ef7-9210-d44bd4c9ea32,7543,3,797,Iran,5231,Karim Ansarifard,1,13,57,From Goal Kick,Off T,0.030081216,120.0,46.0
8dd292c7-063a-4226-b0e3-f139a2fa457d,7543,3,772,Spain,3064,David Josué Jiménez Silva,1,18,10,From Throw In,Blocked,0.036545493,105.0,43.0
e6848190-0b4c-4d54-84f9-829f567d01a9,7543,3,772,Spain,5201,Sergio Ramos García,1,21,55,From Free Kick,Blocked,0.02891147,99.0,33.0
0f3b352d-a9b0-4e3a-827c-72741f4645b9,7543,3,772,Spain,3064,David Josué Jiménez Silva,1,24,22,From Free Kick,Saved,0.056378577,120.0,43.0
6de95341-80ff-4918-a6fe-a984592639f2,7543,3,772,Spain,3064,David Josué Jiménez Silva,1,29,30,From Corner,Off T,0.18056935,120.0,41.9
775e3b1f-6a6c-47ef-9824-ca9a7bf775e8,7543,3,772,Spain,4926,Francisco Román Alarcón Suárez,1,30,35,From Throw In,Off T,0.008805185,120.0,31.1
e9938bc3-123b-422b-8af3-576360acecfb,7543,3,772,Spain,3064,David Josué Jiménez Silva,1,41,7,From Free Kick,Blocked,0.14056613,114.0,36.0
d0e94996-236f-487d-a285-ea6b24f514ec,7543,3,772,Spain,4926,Francisco Román Alarcón Suárez,1,44,14,From Free Kick,Blocked,0.029175429,99.0,29.0
d5488a5a-47ed-4ee8-a2c8-aebcf3d92784,7543,3,772,Spain,3064,David Josué Jiménez Silva,1,46,12,From Throw In,Blocked,0.077532336,107.0,46.0
10dce36d-3022-4ff8-8c72-50cea536dbb3,7543,3,772,Spain,5213,Gerard Piqué Bernabéu,2,48,41,From Corner,Blocked,0.23135321,117.0,42.0
5c5ba9d2-313c-43ba-a068-7e41a3daf84f,7543,3,772,Spain,5203,Sergio Busquets i Burgos,2,49,1,From Corner,Saved,0.036238745,119.0,43.2
c41f9936-55e7-4b01-86cc-e7d733f90524,7543,3,772,Spain,5198,Diego da Silva Costa,2,50,46,From Throw In,Wayward,0.11566157,113.0,37.0
1005aa39-956b-45f1-8eab-ceb6d7716cc1,7543,3,772,Spain,4926,Francisco Román Alarcón Suárez,2,51,11,From Throw In,Off T,0.05967502,120.0,47.1
4729060b-8992-4d89-bc8d-d8a36a2752d5,7543,3,797,Iran,5231,Karim Ansarifard,2,52,26,From Throw In,Off T,0.041793868,120.0,35.0
35f2728e-92e7-4887-8ad0-cb1b5aea5e05,7543,3,772,Spain,5198,Diego da Silva Costa,2,53,34,From Corner,Goal,0.25931305,120.0,36.4
9e656a38-bb94-4afa-b75a-83a2e4599b25,7543,3,797,Iran,5226,Mehdi Taremi,2,59,25,Regular Play,Off T,0.0797548,120.0,34.8
db210707-d821-412f-9e63-79605f92e21a,7543,3,772,Spain,5201,Sergio Ramos García,2,69,13,From Corner,Blocked,0.089459024,112.0,44.0
69507fed-d2a1-4737-9d7a-4b9f72ab8ef6,7543,3,772,Spain,5213,Gerard Piqué Bernabéu,2,69,13,From Corner,Blocked,0.69309485,118.0,38.0
cefd1e0d-f3d7-4608-ba9b-66d57b9f59c7,7543,3,772,Spain,4926,Francisco Román Alarcón Suárez,2,77,2,From Free Kick,Blocked,0.046205834,106.0,54.0
fb901908-3707-4707-9b59-7f202da24832,7543,3,797,Iran,5226,Mehdi Taremi,2,81,38,Regular Play,Off T,0.13669233,120.0,42.8
431ba802-49fd-44a2-a492-5836096eef69,7543,3,797,Iran,5224,Sardar Azmoun,2,90,20,Regular Play,Wayward,0.121088564,116.0,39.0
834dda09-b04d-4ae8-8971-bb66203c18af,7544,3,783,Uruguay,5246,Luis Alberto Suárez Díaz,1,1,50,From Throw In,Blocked,0.03504409,106.0,32.0
67349e5c-4285-4b1d-aa03-a019b23ff79c,7544,3,799,Saudi Arabia,5191,Mohammed Al Burayk,1,7,19,From Free Kick,Blocked,0.05547695,102.0,31.0
902c456d-1356-44f1-9017-0ef3431d35da,7544,3,783,Uruguay,4319,Edinson Roberto Cavani Gómez,1,12,7,Regular Play,Off T,0.101114124,120.0,35.0
a6fc93d0-a0ea-42fd-b434-599c18599412,7544,3,783,Uruguay,5246,Luis Alberto Suárez Díaz,1,14,11,Regular Play,Off T,0.011932639,120.0,44.8
b9c4c511-b241-47a0-9b15-2a92de5cb3ce,7544,3,799,Saudi Arabia,5190,Fahad Mosaed Al Muwallad Al Harbi,1,20,24,From Keeper,Off T,0.0121245505,120.0,45.2
ac3dd842-555e-406c-a160-876b9c675035,7544,3,783,Uruguay,5246,Luis Alberto Suárez Díaz,1,22,11,From Corner,Goal,0.40584227,120.0,43.6
4cfce76e-57b5-4132-bc92-504670ee0cd2,7544,3,783,Uruguay,4319,Edinson Roberto Cavani Gómez,1,24,27,From Counter,Blocked,0.1273453,112.0,52.0
34c82991-5f0c-483d-ab53-ed2f20b621a9,7544,3,799,Saudi Arabia,5188,Hattan Babhir,1,25,20,Regular Play,Saved,0.0094235735,119.0,42.0
071e518b-79ef-4bff-bd38-a15578897bd7,7544,3,799,Saudi Arabia,5188,Hattan Babhir,1,28,17,Regular Play,Off T,0.10249908,120.0,43.8
ddb90f40-d517-4127-8662-2928c1c59667,7544,3,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,1,37,34,Regular Play,Off T,0.0055306493,120.0,34.6
6a6416b2-9fc8-4740-b051-ebe36076d8a1,7544,3,783,Uruguay,5246,Luis Alberto Suárez Díaz,2,50,33,From Free Kick,Saved,0.023920795,118.0,43.6
d6b7fb69-5182-4abf-bdeb-310cbb648544,7544,3,783,Uruguay,5268,Carlos Andrés Sánchez Arcosa,2,61,31,Regular Play,Off T,0.15817063,120.0,37.8
eb9bbfed-9535-4aef-862f-8db784de8c65,7544,3,783,Uruguay,5246,Luis Alberto Suárez Díaz,2,63,6,Regular Play,Blocked,0.009338622,107.0,53.0
1c4b2b48-c448-4194-a476-d2b954ebbeed,7544,3,783,Uruguay,5248,José Martín Cáceres Silva,2,67,54,From Free Kick,Off T,0.17345619,120.0,44.2
5c7ac167-48aa-419e-a107-44dc202c146a,7544,3,783,Uruguay,5248,José Martín Cáceres Silva,2,76,53,From Free Kick,Blocked,0.193565,115.0,37.0
40bc608a-08fd-48ff-8819-2f31ba633503,7544,3,783,Uruguay,5266,Lucas Torreira Di Pascua,2,79,16,From Throw In,Blocked,0.025469651,105.0,45.0
67b56c3e-f180-420d-9446-81586e1b7647,7544,3,783,Uruguay,4319,Edinson Roberto Cavani Gómez,2,79,16,From Throw In,Off T,0.08319649,120.0,34.4
e024d05f-a497-408e-9572-896ac583987f,7544,3,783,Uruguay,4319,Edinson Roberto Cavani Gómez,2,85,17,Regular Play,Saved,0.37744683,110.0,41.9
04c57583-9b7a-4c94-beec-c623d8fa2782,7544,3,783,Uruguay,5246,Luis Alberto Suárez Díaz,2,88,18,Regular Play,Wayward,0.0815443,120.0,62.0
1e664f39-3278-4385-8e40-3e91640e27a4,7544,3,799,Saudi Arabia,5183,Yasir Gharsan Al Shahrani,2,89,10,From Goal Kick,Blocked,0.008307631,97.0,22.0
59612ca6-ecc7-44f2-8867-68f33b81edab,7544,3,799,Saudi Arabia,5713,Mohammed Kanoo,2,89,51,From Corner,Saved,0.05516719,118.0,43.4
da68ba3d-0334-44c3-a0f0-c11f831e789a,7544,3,799,Saudi Arabia,5183,Yasir Gharsan Al Shahrani,2,90,59,Regular Play,Blocked,0.024956208,106.0,30.0
867f7033-aa16-476b-9bab-47ebc28696ec,7546,3,784,Peru,5525,Édison Michael Flores Peralta,1,1,31,From Throw In,Blocked,0.04638079,98.0,43.0
ae578ceb-a2f9-4d20-873c-801e99aace38,7546,3,784,Peru,5529,Víctor Yoshimar Yotún Flores,1,5,46,Regular Play,Off T,0.002964359,120.0,36.4
06dd2338-e2ef-4b5f-b796-62f6505c080c,7546,3,771,France,5487,Antoine Griezmann,1,10,2,From Counter,Off T,0.040895715,120.0,46.1
c19effac-2860-472f-a527-ad16f39a8e4d,7546,3,771,France,20004,Paul Pogba,1,11,6,Regular Play,Off T,0.009108837,120.0,35.2
a5932edb-0190-40c1-954d-ae613c7fe507,7546,3,771,France,5485,Raphaël Varane,1,13,44,From Corner,Off T,0.10144759,120.0,46.0
15544ebb-e6ac-4687-92c9-cfb684746c70,7546,3,771,France,5487,Antoine Griezmann,1,15,19,From Free Kick,Saved,0.051455326,114.0,41.7
5611dd15-8c83-45b6-9cd6-46559a68b910,7546,3,784,Peru,5525,Édison Michael Flores Peralta,1,23,24,From Corner,Off T,0.027215322,120.0,46.7
f383ec65-f8c5-4cbf-a073-4c1f919e4eec,7546,3,784,Peru,5535,José Paolo Guerrero Gonzáles,1,30,16,From Throw In,Saved,0.20325628,119.0,38.5
19903854-5268-46d0-8654-3aad8e3179fa,7546,3,771,France,3009,Kylian Mbappé Lottin,1,32,51,Regular Play,Saved,0.27977735,118.0,37.0
47e6a2ec-756d-447a-a1b8-cadb77f72d79,7546,3,771,France,3604,Olivier Giroud,1,33,36,From Counter,Blocked,0.09149722,110.0,30.0
89ae9704-8a85-47a7-aa4f-7bacd13ca71f,7546,3,771,France,3009,Kylian Mbappé Lottin,1,33,38,From Counter,Goal,0.9293175,120.0,40.5
6c00c88b-5012-4436-ab69-3b1053c998e2,7546,3,771,France,5484,Lucas Hernández Pi,1,42,22,Regular Play,Saved,0.053871572,119.0,41.1
b54e1675-54fd-49a0-91ac-6b9ee8a031ed,7546,3,771,France,5484,Lucas Hernández Pi,1,42,24,Regular Play,Off T,0.115647,120.0,46.9
356f2616-caea-4f41-a71b-7b3e2e13d411,7546,3,784,Peru,5526,Pedro Jesús Aquino Sánchez,2,49,53,Regular Play,Post,0.032040957,120.0,36.0
a98807c5-295b-418b-83b3-e45cf6733528,7546,3,784,Peru,5519,Christian Alberto Cueva Bravo,2,57,30,Regular Play,Blocked,0.049853675,104.0,34.0
34ef04f2-0ffe-4de6-bf3b-95090d953e91,7546,3,784,Peru,3632,André Martín Carrillo Díaz,2,60,41,From Throw In,Off T,0.03232524,120.0,39.9
500d9f1f-1a23-43a9-b70d-48659c012091,7546,3,784,Peru,5535,José Paolo Guerrero Gonzáles,2,66,31,From Throw In,Wayward,0.10677668,105.0,33.0
1124bd02-6c85-4c54-87e9-75ea957f5959,7546,3,784,Peru,5521,Luis Jan Piers Advíncula Castrillón,2,67,4,Regular Play,Off T,0.009771249,120.0,42.2
1461fcf6-a463-42dc-ab17-71ab2bb7f148,7546,3,784,Peru,5531,Jefferson Agustín Farfán Guadalupe,2,73,22,From Throw In,Off T,0.046855085,120.0,35.0
4baf57a1-e8a8-40bf-83f6-c84ed3a9baad,7546,3,771,France,5477,Ousmane Dembélé,2,81,7,From Free Kick,Off T,0.07033722,120.0,34.8
6f6add5f-0f76-4ba5-8185-f57615dc2723,7546,3,784,Peru,5535,José Paolo Guerrero Gonzáles,2,87,1,From Free Kick,Saved,0.02880108,119.0,42.8
cedadd0b-6f74-41ad-9520-0ad52aab7905,7546,3,771,France,4375,Blaise Matuidi,2,91,26,From Free Kick,Off T,0.039226346,120.0,34.2
591fe03f-5f2e-4d7c-9f43-b01d27008112,7546,3,784,Peru,5535,José Paolo Guerrero Gonzáles,2,92,35,From Free Kick,Off T,0.038980518,120.0,33.9
e070625e-d2ed-411a-bdc7-15c2ae491bbb,7546,3,771,France,3604,Olivier Giroud,2,93,46,From Goal Kick,Blocked,0.07983788,107.0,33.0
019bf340-4e81-480f-9204-965d66d246f1,7545,3,785,Croatia,5474,Ivan Perišić,1,4,7,From Throw In,Saved,0.10931223,118.0,40.1
dafc7d5d-209f-4cdc-b59c-216c2d72a772,7545,3,779,Argentina,5499,Maximiliano Eduardo Meza,1,12,29,From Throw In,Blocked,0.07232099,110.0,41.0
01e37d4e-7fad-4b08-b111-cb72a6465f26,7545,3,785,Croatia,5469,Marcelo Brozović,1,20,35,From Throw In,Blocked,0.017617416,101.0,37.0
88429e70-6c78-4e76-9321-a60ec6cfd1ea,7545,3,779,Argentina,5741,Enzo Nicolás Pérez,1,29,13,From Throw In,Off T,0.33644146,120.0,35.4
e5815ba6-98df-441f-89ba-75bae7b9de59,7545,3,785,Croatia,5472,Mario Mandžukić,1,32,1,From Throw In,Off T,0.2433502,120.0,34.2
7453de16-5139-4efc-a17e-8d304fe1fd07,7545,3,785,Croatia,5465,Ante Rebić,1,46,33,Regular Play,Off T,0.09167263,120.0,44.2
2598363b-b579-436c-bc8d-d846c72abec8,7545,3,779,Argentina,19597,Marcos Javier Acuña,2,48,34,From Free Kick,Blocked,0.037094012,100.0,29.0
deeb99a7-a1b8-4f56-a9f6-be433214130f,7545,3,779,Argentina,3237,Sergio Leonel Agüero del Castillo,2,52,16,Regular Play,Saved,0.13586974,117.0,38.3
819be6a8-7bde-4429-b073-47c8a296616a,7545,3,785,Croatia,5465,Ante Rebić,2,52,35,Regular Play,Goal,0.3903937,120.0,40.7
cc8f094c-ca91-4f65-96a9-15b0115083b7,7545,3,779,Argentina,5499,Maximiliano Eduardo Meza,2,63,1,Regular Play,Saved,0.1882397,119.0,37.2
a901cb8a-f375-4cd1-935d-17a679dd3a30,7545,3,779,Argentina,5503,Lionel Andrés Messi Cuccittini,2,63,3,Regular Play,Blocked,0.2574592,118.0,36.0
4f6d2d06-89b8-43b6-bd03-47de04dab051,7545,3,779,Argentina,3090,Nicolás Hernán Otamendi,2,63,26,From Corner,Off T,0.06496638,120.0,38.5
2eb8e09a-ec16-4056-9583-16ddc97f7189,7545,3,785,Croatia,5472,Mario Mandžukić,2,65,24,Regular Play,Off T,0.19214138,120.0,45.2
d2744eac-88d5-4b11-9420-6b9ce839a55f,7545,3,779,Argentina,5743,Paulo Bruno Exequiel Dybala,2,70,44,Regular Play,Off T,0.011055459,120.0,36.0
74a0fd28-7b71-4766-9786-d92cb1e550b4,7545,3,785,Croatia,5470,Ivan Rakitić,2,79,29,Regular Play,Blocked,0.02916088,106.0,30.0
59cd7437-887a-47d9-9124-2d0302ade69e,7545,3,785,Croatia,5463,Luka Modrić,2,79,54,Regular Play,Goal,0.026013188,120.0,44.0
6428a791-112d-4909-9d09-91014d43d137,7545,3,779,Argentina,5497,Gonzalo Gerardo Higuaín,2,83,7,Regular Play,Saved,0.036090992,119.0,39.3
d8680a27-7567-45ed-b631-3ccf2bed8064,7545,3,785,Croatia,5470,Ivan Rakitić,2,85,53,From Free Kick,Post,0.039510775,118.0,36.0
74ae9d65-e5d8-4310-acd5-96ee5b1fe0cc,7545,3,785,Croatia,5456,Mateo Kovačić,2,85,55,From Free Kick,Off T,0.10598648,120.0,36.8
85c3092a-0ac0-40c0-b514-14172a66b071,7545,3,785,Croatia,5472,Mario Mandžukić,2,88,48,From Free Kick,Blocked,0.04277814,102.0,53.0
2905f235-4913-4525-b5b4-8d5a41bc14da,7545,3,785,Croatia,5463,Luka Modrić,2,88,50,From Free Kick,Off T,0.007149363,120.0,33.5
b28574f0-be74-4978-a511-d3d24967f2fb,7545,3,779,Argentina,5499,Maximiliano Eduardo Meza,2,90,0,Regular Play,Blocked,0.07852001,113.0,36.0
f708a321-c177-4860-8539-f073504c9e37,7545,3,785,Croatia,5470,Ivan Rakitić,2,90,40,Regular Play,Saved,0.10333694,114.0,38.3
ba762d1e-9853-4b95-9231-1f334fe533e9,7545,3,785,Croatia,5470,Ivan Rakitić,2,90,45,From Counter,Goal,0.43328673,120.0,37.0
e2418765-e4a7-46e0-ac68-83093055e469,7585,3,768,England,3612,Ashley Young,1,5,22,From Free Kick,Saved,0.009816105,120.0,42.2
3d830e92-8719-4b07-aa8b-cf5772a80873,7585,3,768,England,3233,Raheem Sterling,1,7,6,From Free Kick,Blocked,0.03820353,113.0,53.0
b7213f46-90f2-4b3c-acdd-bf4f89846df9,7585,3,768,England,3233,Raheem Sterling,1,12,40,From Counter,Blocked,0.045127578,105.0,37.0
21d8d908-8867-4d52-9a79-7eeb6360b195,7585,3,768,England,10955,Harry Kane,1,15,28,From Throw In,Off T,0.6250739,120.0,40.5
e86a0564-b672-4fcf-abef-6fc15c31825c,7585,3,769,Colombia,5689,Juan Guillermo Cuadrado Bello,1,21,53,Regular Play,Blocked,0.021760419,100.0,54.0
a69089fc-958d-498f-82ae-2f81dba41bcf,7585,3,769,Colombia,5691,Johan Andrés Mojica Palacio,1,21,59,Regular Play,Off T,0.0061799968,120.0,49.3
e21db329-91e8-4e50-801d-4abdd4b35272,7585,3,768,England,3233,Raheem Sterling,1,30,14,Regular Play,Blocked,0.06310501,103.0,43.0
2de15fae-0c26-4053-b87e-4914eecc6252,7585,3,769,Colombia,5692,Juan Fernando Quintero Paniagua,1,32,44,Regular Play,Off T,0.02860382,120.0,48.7
93a9e213-ec80-49c4-81cf-da4b529c7194,7585,3,768,England,3308,Kieran Trippier,1,41,16,From Free Kick,Off T,0.0893018,120.0,35.2
b0bee77a-3c6b-4979-8a38-915541e12e84,7585,3,768,England,10955,Harry Kane,1,44,18,Regular Play,Off T,0.008124489,120.0,34.2
244124d7-dd2d-4644-be6e-9b5990ad0e0e,7585,3,769,Colombia,5692,Juan Fernando Quintero Paniagua,1,46,14,From Throw In,Saved,0.030466357,119.0,39.3
09b76284-cb81-4bab-8b5b-c8a45342d4ec,7585,3,768,England,3293,Jesse Lingard,1,46,47,From Keeper,Off T,0.06307399,120.0,44.6
8b2edc60-dbb0-4219-854c-8825d5a38144,7585,3,768,England,10955,Harry Kane,2,56,54,Other,Goal,0.7835,119.0,40.3
00391264-fe86-4170-9d22-a8de6513cbce,7585,3,769,Colombia,5692,Juan Fernando Quintero Paniagua,2,58,47,From Free Kick,Blocked,0.0063226367,103.0,41.0
3058e5ab-f8b0-4846-81b3-f989995aedb0,7585,3,768,England,3094,Bamidele Alli,2,62,19,From Free Kick,Off T,0.10895206,120.0,38.0
fa62efde-c71c-429f-ad96-9c06877f7260,7585,3,768,England,3336,Harry Maguire,2,72,37,From Corner,Off T,0.059315044,119.0,39.9
cb71dff8-8a9b-4d54-9886-a93ea54b5505,7585,3,769,Colombia,5689,Juan Guillermo Cuadrado Bello,2,80,58,From Counter,Off T,0.079690136,120.0,45.2
9efd1d17-7a16-4146-8130-ab30b9423cbd,7585,3,768,England,3336,Harry Maguire,2,83,26,From Free Kick,Off T,0.089014076,119.0,44.8
aafc8c53-0910-443e-9be5-efabcdbbbbce,7585,3,769,Colombia,3494,Davinson Sánchez Mina,2,84,57,From Throw In,Wayward,0.12324874,111.0,30.0
